cell,logFC,score_R,score_NR
E10_P1_MMD1-84B_L001,2.30100217340014,2.30100217340014,0
E10_P3_MMD1-84B_L001,2.5160092234428,2.5160092234428,0
E10_P4_MMD1-84B_L001,0.795554272005853,0.795554272005853,0
E11_P1_MMD1-84B_L001,1.34874856213902,1.34874856213902,0
E11_P2_MMD1-84B_L001,1.34233079913649,1.34233079913649,0
E11_P3_MMD1-84B_L001,2.55491375424309,2.55491375424309,0
E11_P4_MMD1-84B_L001,-1.45060865046342,0,1.45060865046342
E12_P1_MMD1-84B_L001,1.78418642013632,1.78418642013632,0
E12_P2_MMD1-84B_L001,-0.0197304901562591,0,0.0197304901562591
E12_P3_MMD1-84B_L001,0.783151394255041,0.783151394255041,0
E12_P4_MMD1-84B_L001,-0.28353844878063,0,0.28353844878063
E1_P1_MMD1-84B_L001,3.23484113594357,3.23484113594357,0
E1_P2_MMD1-84B_L001,-3.10871730557427,0,3.10871730557427
E1_P3_MMD1-84B_L001,3.10025611897036,3.10025611897036,0
E1_P4_MMD1-84B_L001,0.774136120752621,0.774136120752621,0
E2_P3_MMD1-84B_L001,1.74849723848415,1.74849723848415,0
E2_P4_MMD1-84B_L001,-2.16513898165244,0,2.16513898165244
E3_P1_MMD1-84B_L001,-0.810721162345981,0,0.810721162345981
E3_P2_MMD1-84B_L001,0,0,0
E3_P3_MMD1-84B_L001,0.822787422860727,0.822787422860727,0
E3_P4_MMD1-84B_L001,1.91923945336502,1.91923945336502,0
E4_P1_MMD1-84B_L001,1.7406830702634,1.7406830702634,0
E4_P2_MMD1-84B_L001,1.98699058144401,1.98699058144401,0
E4_P3_MMD1-84B_L001,0.783151394255041,0.783151394255041,0
E4_P4_MMD1-84B_L001,0.458848550315661,0.458848550315661,0
E5_P1_MMD1-84B_L001,0.800790385752377,0.800790385752377,0
E5_P2_MMD1-84B_L001,0.91424712771658,0.91424712771658,0
E5_P3_MMD1-84B_L001,1.89716087299681,1.89716087299681,0
E5_P4_MMD1-84B_L001,3.12189592030291,3.12189592030291,0
E6_P1_MMD1-84B_L001,2.31636944368734,2.31636944368734,0
E6_P3_MMD1-84B_L001,2.51516176446223,2.51516176446223,0
E6_P4_MMD1-84B_L001,2.98931018473221,2.98931018473221,0
E7_P1_MMD1-84B_L001,1.55018872790337,1.55018872790337,0
E7_P2_MMD1-84B_L001,2.54097430922868,2.54097430922868,0
E7_P3_MMD1-84B_L001,2.03105548257422,2.03105548257422,0
E7_P4_MMD1-84B_L001,2.34847104397651,2.34847104397651,0
E8_P1_MMD1-84B_L001,0.0979117259729875,0.0979117259729875,0
E8_P2_MMD1-84B_L001,2.04249078647136,2.04249078647136,0
E8_P3_MMD1-84B_L001,0.920970631148087,0.920970631148087,0
E8_P4_MMD1-84B_L001,0.630960450657418,0.630960450657418,0
E9_P1_MMD1-84B_L001,0.827588608226382,0.827588608226382,0
E9_P2_MMD1-84B_L001,1.01190489892797,1.01190489892797,0
E9_P3_MMD1-84B_L001,0.672049497183447,0.672049497183447,0
E9_P4_MMD1-84B_L001,1.71923327923729,1.71923327923729,0
F10_P1_MMD1-84B_L001,2.22409058887985,2.22409058887985,0
F10_P3_MMD1-84B_L001,2.31356368171007,2.31356368171007,0
F10_P4_MMD1-84B_L001,0.7557792387087,0.7557792387087,0
F11_P1_MMD1-84B_L001,-0.162974684869282,0,0.162974684869282
F11_P2_MMD1-84B_L001,0.513397049951856,0.513397049951856,0
F12_P1_MMD1-84B_L001,1.73242267393653,1.73242267393653,0
F12_P3_MMD1-84B_L001,1.11268007394134,1.11268007394134,0
F12_P4_MMD1-84B_L001,0.876951833964441,0.876951833964441,0
F1_P1_MMD1-84B_L001,1.5215929593837,1.5215929593837,0
F1_P2_MMD1-84B_L001,-0.459906453095977,0,0.459906453095977
F1_P4_MMD1-84B_L001,0.716984927253407,0.716984927253407,0
F2_P3_MMD1-84B_L001,1.79848237877122,1.79848237877122,0
F2_P4_MMD1-84B_L001,1.17560846151997,1.17560846151997,0
F3_P1_MMD1-84B_L001,1.24831965495638,1.24831965495638,0
F3_P2_MMD1-84B_L001,2.50501440965347,2.50501440965347,0
F3_P3_MMD1-84B_L001,0.323968032510421,0.323968032510421,0
F3_P4_MMD1-84B_L001,0.9217740775343,0.9217740775343,0
F4_P2_MMD1-84B_L001,0.918645592560248,0.918645592560248,0
F4_P3_MMD1-84B_L001,1.11268007394134,1.11268007394134,0
F4_P4_MMD1-84B_L001,0.445416518111658,0.445416518111658,0
F5_P1_MMD1-84B_L001,0.159591901835477,0.159591901835477,0
F5_P2_MMD1-84B_L001,1.36225994650098,1.36225994650098,0
F5_P3_MMD1-84B_L001,1.22501706154089,1.22501706154089,0
F5_P4_MMD1-84B_L001,2.30051557906148,2.30051557906148,0
F6_P1_MMD1-84B_L001,2.08668126470123,2.08668126470123,0
F6_P2_MMD1-84B_L001,-1.04395795290012,0,1.04395795290012
F7_P1_MMD1-84B_L001,2.74893832661014,2.74893832661014,0
F7_P2_MMD1-84B_L001,0.818976856659383,0.818976856659383,0
F7_P3_MMD1-84B_L001,0.979658870517071,0.979658870517071,0
F7_P4_MMD1-84B_L001,1.7140077835178,1.7140077835178,0
F8_P1_MMD1-84B_L001,2.08140238432289,2.08140238432289,0
F8_P2_MMD1-84B_L001,-0.931362391713554,0,0.931362391713554
F8_P3_MMD1-84B_L001,2.04751113219802,2.04751113219802,0
F8_P4_MMD1-84B_L001,1.21343266428515,1.21343266428515,0
F9_P1_MMD1-84B_L001,2.06388036410067,2.06388036410067,0
F9_P2_MMD1-84B_L001,2.4722413063783,2.4722413063783,0
F9_P3_MMD1-84B_L001,2.0118057824448,2.0118057824448,0
F9_P4_MMD1-84B_L001,-2.14878748414712,0,2.14878748414712
G10_P1_MMD1-84B_L001,0.513024495849964,0.513024495849964,0
G10_P2_MMD1-84B_L001,3.24190761296031,3.24190761296031,0
G10_P4_MMD1-84B_L001,1.39995858957085,1.39995858957085,0
G11_P1_MMD1-84B_L001,2.33032911391752,2.33032911391752,0
G11_P2_MMD1-84B_L001,0.957706436238143,0.957706436238143,0
G11_P3_MMD1-84B_L001,1.62386452466678,1.62386452466678,0
G12_P1_MMD1-84B_L001,1.56440777358166,1.56440777358166,0
G12_P3_MMD1-84B_L001,1.51797111184309,1.51797111184309,0
G12_P4_MMD1-84B_L001,1.39813443337632,1.39813443337632,0
G1_P1_MMD1-84B_L001,1.40968736469559,1.40968736469559,0
G1_P2_MMD1-84B_L001,1.46046730742785,1.46046730742785,0
G1_P4_MMD1-84B_L001,0.848633943047179,0.848633943047179,0
G2_P1_MMD1-84B_L001,1.98554225967042,1.98554225967042,0
G2_P2_MMD1-84B_L001,3.22857858811169,3.22857858811169,0
G2_P3_MMD1-84B_L001,1.05335487670729,1.05335487670729,0
G2_P4_MMD1-84B_L001,1.89587849305954,1.89587849305954,0
G3_P2_MMD1-84B_L001,1.36102818525648,1.36102818525648,0
G3_P3_MMD1-84B_L001,1.82268480139259,1.82268480139259,0
G3_P4_MMD1-84B_L001,3.04651596275286,3.04651596275286,0
G4_P1_MMD1-84B_L001,0.54903359947164,0.54903359947164,0
G4_P2_MMD1-84B_L001,1.36386399417525,1.36386399417525,0
G4_P3_MMD1-84B_L001,1.20297655903003,1.20297655903003,0
G5_P1_MMD1-84B_L001,2.50275108132604,2.50275108132604,0
G5_P2_MMD1-84B_L001,2.36485742092762,2.36485742092762,0
G5_P3_MMD1-84B_L001,1.65051020220009,1.65051020220009,0
G5_P4_MMD1-84B_L001,2.62556074614357,2.62556074614357,0
G6_P2_MMD1-84B_L001,1.24547389626018,1.24547389626018,0
G6_P3_MMD1-84B_L001,-1.08834253536333,0,1.08834253536333
G6_P4_MMD1-84B_L001,2.26003154248347,2.26003154248347,0
G7_P2_MMD1-84B_L001,2.74566159196503,2.74566159196503,0
G7_P3_MMD1-84B_L001,1.76894580667931,1.76894580667931,0
G7_P4_MMD1-84B_L001,0.209121467745034,0.209121467745034,0
G8_P2_MMD1-84B_L001,3.3838438633756,3.3838438633756,0
G8_P3_MMD1-84B_L001,-2.69682632067857,0,2.69682632067857
G8_P4_MMD1-84B_L001,1.34768662663668,1.34768662663668,0
G9_P1_MMD1-84B_L001,0.683586277309049,0.683586277309049,0
G9_P2_MMD1-84B_L001,-1.02750874496558,0,1.02750874496558
G9_P3_MMD1-84B_L001,2.00365359136,2.00365359136,0
G9_P4_MMD1-84B_L001,2.36998186128059,2.36998186128059,0
H10_P1_MMD1-84B_L001,2.1554110500954,2.1554110500954,0
H10_P2_MMD1-84B_L001,2.2009223840034,2.2009223840034,0
H10_P3_MMD1-84B_L001,2.07589846537129,2.07589846537129,0
H10_P4_MMD1-84B_L001,2.219149897364,2.219149897364,0
H11_P1_MMD1-84B_L001,1.60697684954508,1.60697684954508,0
H11_P2_MMD1-84B_L001,2.35729097903029,2.35729097903029,0
H11_P3_MMD1-84B_L001,3.09787962621075,3.09787962621075,0
H11_P4_MMD1-84B_L001,0.788459209757283,0.788459209757283,0
H12_P1_MMD1-84B_L001,1.55282694447196,1.55282694447196,0
H12_P2_MMD1-84B_L001,-0.0748627953077755,0,0.0748627953077755
H12_P3_MMD1-84B_L001,1.93602948920929,1.93602948920929,0
H12_P4_MMD1-84B_L001,0.468341244776213,0.468341244776213,0
H1_P1_MMD1-84B_L001,-0.0820105111107762,0,0.0820105111107762
H1_P2_MMD1-84B_L001,1.45536172240371,1.45536172240371,0
H1_P3_MMD1-84B_L001,1.74849723848415,1.74849723848415,0
H1_P4_MMD1-84B_L001,-0.453686112973512,0,0.453686112973512
H2_P2_MMD1-84B_L001,1.40145511663052,1.40145511663052,0
H2_P3_MMD1-84B_L001,-0.124618378015459,0,0.124618378015459
H2_P4_MMD1-84B_L001,2.55747124981178,2.55747124981178,0
H3_P1_MMD1-84B_L001,1.12284055153474,1.12284055153474,0
H3_P2_MMD1-84B_L001,2.48761973263817,2.48761973263817,0
H3_P3_MMD1-84B_L001,2.27591768838217,2.27591768838217,0
H4_P1_MMD1-84B_L001,0.415381885848312,0.415381885848312,0
H4_P2_MMD1-84B_L001,1.54258934638486,1.54258934638486,0
H4_P3_MMD1-84B_L001,1.93602948920929,1.93602948920929,0
H4_P4_MMD1-84B_L001,0.0426407906670377,0.0426407906670377,0
H5_P1_MMD1-84B_L001,0.839713293962248,0.839713293962248,0
H5_P2_MMD1-84B_L001,3.08681746331404,3.08681746331404,0
H5_P3_MMD1-84B_L001,1.67400596167962,1.67400596167962,0
H5_P4_MMD1-84B_L001,1.46243007811651,1.46243007811651,0
H6_P1_MMD1-84B_L001,0.799385069295726,0.799385069295726,0
H6_P2_MMD1-84B_L001,0.891231788464574,0.891231788464574,0
H6_P3_MMD1-84B_L001,-2.568117450972,0,2.568117450972
H6_P4_MMD1-84B_L001,0.68559970585172,0.68559970585172,0
H7_P1_MMD1-84B_L001,-0.522504281735204,0,0.522504281735204
H7_P2_MMD1-84B_L001,3.09310546343138,3.09310546343138,0
H7_P3_MMD1-84B_L001,0.952909230565566,0.952909230565566,0
H7_P4_MMD1-84B_L001,2.21777360001664,2.21777360001664,0
H8_P1_MMD1-84B_L001,0.548762078530894,0.548762078530894,0
H8_P2_MMD1-84B_L001,3.35357560747232,3.35357560747232,0
H8_P3_MMD1-84B_L001,2.8547908895049,2.8547908895049,0
H8_P4_MMD1-84B_L001,0.0368698193539306,0.0368698193539306,0
H9_P1_MMD1-84B_L001,1.04801289790828,1.04801289790828,0
H9_P2_MMD1-84B_L001,0.631837173258588,0.631837173258588,0
H9_P3_MMD1-84B_L001,-0.11971878561487,0,0.11971878561487
H9_P4_MMD1-84B_L001,0.155252686421429,0.155252686421429,0
A10_P1_M8_L001,-2.71606432000712,0,2.71606432000712
A10_P2_M8_L001,-1.59906715293264,0,1.59906715293264
A10_P4_M8_L001,-0.977127450225332,0,0.977127450225332
A11_P1_M8_L001,-2.03275062557011,0,2.03275062557011
A11_P4_M8_L001,-0.560924155619636,0,0.560924155619636
A12_P1_M8_L001,-1.83287165806166,0,1.83287165806166
A12_P2_M8_L001,-0.805323358804634,0,0.805323358804634
A12_P3_M8_L001,-1.02890240334068,0,1.02890240334068
A12_P4_M8_L001,-1.51920986001868,0,1.51920986001868
A2_P1_M8_L001,-0.503412850756236,0,0.503412850756236
A2_P2_M8_L001,-1.17839763517781,0,1.17839763517781
A2_P3_M8_L001,-3.57040859605475,0,3.57040859605475
A2_P4_M8_L001,-1.77755422785788,0,1.77755422785788
A3_P2_M8_L001,-1.64736095867671,0,1.64736095867671
A3_P3_M8_L001,-3.22217482011664,0,3.22217482011664
A3_P4_M8_L001,-3.34577470702104,0,3.34577470702104
A4_P1_M8_L001,-0.139718076415689,0,0.139718076415689
A4_P2_M8_L001,-2.11803240304379,0,2.11803240304379
A4_P3_M8_L001,-4.01990007991297,0,4.01990007991297
A4_P4_M8_L001,-1.48651668982621,0,1.48651668982621
A5_P1_M8_L001,-0.276849990245731,0,0.276849990245731
A5_P2_M8_L001,-2.67340374505343,0,2.67340374505343
A5_P3_M8_L001,0.0379553671606698,0.0379553671606698,0
A5_P4_M8_L001,-1.91283886740186,0,1.91283886740186
A6_P1_M8_L001,-2.22093001237983,0,2.22093001237983
A6_P2_M8_L001,0.026500567599834,0.026500567599834,0
A6_P3_M8_L001,-0.837431785942029,0,0.837431785942029
A6_P4_M8_L001,-1.02041429142707,0,1.02041429142707
A7_P1_M8_L001,-3.90230822219032,0,3.90230822219032
A7_P2_M8_L001,-0.795659884837258,0,0.795659884837258
A7_P3_M8_L001,-0.945528703971468,0,0.945528703971468
A7_P4_M8_L001,-3.27700844993028,0,3.27700844993028
A8_P1_M8_L001,0.307022336123378,0.307022336123378,0
A8_P2_M8_L001,-3.46258605782942,0,3.46258605782942
A8_P3_M8_L001,0.537589464667996,0.537589464667996,0
A8_P4_M8_L001,-2.6027447016701,0,2.6027447016701
A9_P1_M8_L001,-1.24015949935703,0,1.24015949935703
A9_P2_M8_L001,0.178836140236849,0.178836140236849,0
A9_P3_M8_L001,-1.08837297484742,0,1.08837297484742
A9_P4_M8_L001,-1.14224106130037,0,1.14224106130037
B10_P1_M8_L001,-1.27192534027881,0,1.27192534027881
B10_P2_M8_L001,-2.04361382667389,0,2.04361382667389
B10_P3_M8_L001,-4.11135243808766,0,4.11135243808766
B10_P4_M8_L001,-0.258288475196105,0,0.258288475196105
B11_P1_M8_L001,-0.358657074550256,0,0.358657074550256
B11_P2_M8_L001,-1.4740486740571,0,1.4740486740571
B11_P3_M8_L001,-1.36362407009255,0,1.36362407009255
B11_P4_M8_L001,2.03467623715742,2.03467623715742,0
B12_P1_M8_L001,-0.901571051027754,0,0.901571051027754
B12_P2_M8_L001,-1.56115168402515,0,1.56115168402515
B12_P3_M8_L001,-2.13133996277573,0,2.13133996277573
B12_P4_M8_L001,-1.2285522304731,0,1.2285522304731
B1_P2_M8_L001,-0.190209135521303,0,0.190209135521303
B1_P3_M8_L001,-0.0297330543130819,0,0.0297330543130819
B1_P4_M8_L001,-2.32764014376234,0,2.32764014376234
B2_P1_M8_L001,-1.49668276279191,0,1.49668276279191
B2_P4_M8_L001,-2.20516431324294,0,2.20516431324294
B3_P1_M8_L001,-1.06131011713218,0,1.06131011713218
B3_P3_M8_L001,-1.36362407009255,0,1.36362407009255
B3_P4_M8_L001,-2.1888239615298,0,2.1888239615298
B4_P1_M8_L001,-2.08785789924711,0,2.08785789924711
B4_P2_M8_L001,0,0,0
B4_P4_M8_L001,-0.248768463662937,0,0.248768463662937
B5_P1_M8_L001,-3.64788221505474,0,3.64788221505474
B5_P4_M8_L001,-1.9069089211367,0,1.9069089211367
B6_P2_M8_L001,-1.77755422785788,0,1.77755422785788
B6_P3_M8_L001,-1.42536702476585,0,1.42536702476585
B6_P4_M8_L001,-1.22403153308355,0,1.22403153308355
B7_P1_M8_L001,-1.77755422785788,0,1.77755422785788
B7_P3_M8_L001,-0.0747006098208085,0,0.0747006098208085
B7_P4_M8_L001,-1.56173205707053,0,1.56173205707053
B8_P1_M8_L001,-0.0411401931756706,0,0.0411401931756706
B8_P3_M8_L001,-0.53328316146863,0,0.53328316146863
B8_P4_M8_L001,-0.805323358804634,0,0.805323358804634
B9_P2_M8_L001,-1.9069089211367,0,1.9069089211367
B9_P4_M8_L001,-3.04190834561941,0,3.04190834561941
C10_P2_M8_L001,1.13147970857709,1.13147970857709,0
C10_P3_M8_L001,1.73017275267169,1.73017275267169,0
C10_P4_M8_L001,-0.248768463662937,0,0.248768463662937
C11_P1_M8_L001,-0.248768463662937,0,0.248768463662937
C11_P3_M8_L001,-1.02890240334068,0,1.02890240334068
C12_P2_M8_L001,1.03228976076494,1.03228976076494,0
C12_P3_M8_L001,-4.10445315456639,0,4.10445315456639
C12_P4_M8_L001,-1.77755422785788,0,1.77755422785788
C1_P1_M8_L001,-2.29345817629786,0,2.29345817629786
C1_P3_M8_L001,0.0810550438324144,0.0810550438324144,0
C1_P4_M8_L001,-2.33638269839177,0,2.33638269839177
C2_P1_M8_L001,0.209376190761382,0.209376190761382,0
C2_P3_M8_L001,-1.38711054843761,0,1.38711054843761
C2_P4_M8_L001,-0.05446037433668,0,0.05446037433668
C3_P2_M8_L001,-3.01336923402666,0,3.01336923402666
C3_P3_M8_L001,-1.02890240334068,0,1.02890240334068
C3_P4_M8_L001,-2.99429247098496,0,2.99429247098496
C4_P1_M8_L001,-0.784624068926703,0,0.784624068926703
C4_P2_M8_L001,-2.02419887781992,0,2.02419887781992
C4_P3_M8_L001,-1.28512123246398,0,1.28512123246398
C4_P4_M8_L001,-3.61509832390079,0,3.61509832390079
C5_P1_M8_L001,0.737938429579043,0.737938429579043,0
C5_P2_M8_L001,-1.72467667902098,0,1.72467667902098
C5_P3_M8_L001,-3.18582871379701,0,3.18582871379701
C5_P4_M8_L001,-1.10105359855507,0,1.10105359855507
C6_P2_M8_L001,-1.65150176117493,0,1.65150176117493
C6_P3_M8_L001,-1.97453764916223,0,1.97453764916223
C6_P4_M8_L001,-2.27737630230351,0,2.27737630230351
C7_P1_M8_L001,-0.21948879959212,0,0.21948879959212
C7_P2_M8_L001,-0.946071094548476,0,0.946071094548476
C7_P3_M8_L001,-1.61943292128066,0,1.61943292128066
C7_P4_M8_L001,-0.248768463662937,0,0.248768463662937
C8_P1_M8_L001,-0.693586139128278,0,0.693586139128278
C8_P2_M8_L001,-0.834329856039049,0,0.834329856039049
C8_P3_M8_L001,-0.190209135521303,0,0.190209135521303
C8_P4_M8_L001,-1.61415859493941,0,1.61415859493941
C9_P3_M8_L001,-1.16225455965286,0,1.16225455965286
C9_P4_M8_L001,-1.77755422785788,0,1.77755422785788
D10_P1_M8_L001,-4.24151293164845,0,4.24151293164845
D10_P2_M8_L001,-3.08943564450987,0,3.08943564450987
D10_P3_M8_L001,-2.10383471236959,0,2.10383471236959
D10_P4_M8_L001,1.65441639191205,1.65441639191205,0
D11_P1_M8_L001,-1.93297003224706,0,1.93297003224706
D11_P2_M8_L001,-1.39730472368213,0,1.39730472368213
D11_P3_M8_L001,-0.276849990245731,0,0.276849990245731
D12_P4_M8_L001,-1.7455379013022,0,1.7455379013022
D1_P1_M8_L001,-1.77755422785788,0,1.77755422785788
D1_P3_M8_L001,-1.24829848814674,0,1.24829848814674
D1_P4_M8_L001,0.964148924163684,0.964148924163684,0
D2_P3_M8_L001,-3.99621082614546,0,3.99621082614546
D2_P4_M8_L001,-0.414934438082961,0,0.414934438082961
D3_P2_M8_L001,-0.248768463662937,0,0.248768463662937
D3_P3_M8_L001,-3.59127555958494,0,3.59127555958494
D4_P1_M8_L001,-1.77755422785788,0,1.77755422785788
D4_P3_M8_L001,-1.71438550668818,0,1.71438550668818
D4_P4_M8_L001,-1.00472622503952,0,1.00472622503952
D5_P1_M8_L001,-3.17754207994586,0,3.17754207994586
D5_P3_M8_L001,-1.24015949935703,0,1.24015949935703
D5_P4_M8_L001,-0.946909847573553,0,0.946909847573553
D6_P1_M8_L001,-1.09886381252686,0,1.09886381252686
D6_P2_M8_L001,-0.190209135521303,0,0.190209135521303
D7_P1_M8_L001,-0.805323358804634,0,0.805323358804634
D7_P2_M8_L001,0.16690751024861,0.16690751024861,0
D7_P3_M8_L001,-1.61764997748841,0,1.61764997748841
D7_P4_M8_L001,-3.79035851494096,0,3.79035851494096
D8_P1_M8_L001,-1.39187116545198,0,1.39187116545198
D8_P2_M8_L001,-0.2343617630394,0,0.2343617630394
D8_P3_M8_L001,1.64378603707487,1.64378603707487,0
D8_P4_M8_L001,-0.139718076415689,0,0.139718076415689
D9_P1_M8_L001,-1.24015949935703,0,1.24015949935703
D9_P3_M8_L001,-2.1888239615298,0,2.1888239615298
E10_P1_M8_L001,-2.535241182628,0,2.535241182628
E10_P2_M8_L001,0.400577870298873,0.400577870298873,0
E10_P3_M8_L001,-2.26371258152385,0,2.26371258152385
E10_P4_M8_L001,-0.139718076415689,0,0.139718076415689
E11_P1_M8_L001,-2.23478334080002,0,2.23478334080002
E11_P2_M8_L001,-1.27192534027881,0,1.27192534027881
E11_P3_M8_L001,-1.91664827152699,0,1.91664827152699
E12_P1_M8_L001,-1.23529636436781,0,1.23529636436781
E12_P2_M8_L001,0.861610390621967,0.861610390621967,0
E12_P3_M8_L001,-1.77755422785788,0,1.77755422785788
E12_P4_M8_L001,0.537589464667996,0.537589464667996,0
E1_P2_M8_L001,-2.68887240287639,0,2.68887240287639
E1_P3_M8_L001,2.18843708448077,2.18843708448077,0
E1_P4_M8_L001,-3.64374858672006,0,3.64374858672006
E2_P1_M8_L001,2.18843708448077,2.18843708448077,0
E2_P2_M8_L001,0.537589464667996,0.537589464667996,0
E2_P3_M8_L001,-1.55813343755175,0,1.55813343755175
E2_P4_M8_L001,0.908271419087382,0.908271419087382,0
E3_P3_M8_L001,-0.791877482405165,0,0.791877482405165
E3_P4_M8_L001,-2.20516431324294,0,2.20516431324294
E4_P1_M8_L001,-2.08999907144766,0,2.08999907144766
E4_P4_M8_L001,1.01853909451895,1.01853909451895,0
E5_P1_M8_L001,-4.11135243808766,0,4.11135243808766
E5_P4_M8_L001,-1.95910842881209,0,1.95910842881209
E6_P2_M8_L001,-2.74751310811615,0,2.74751310811615
E6_P3_M8_L001,-0.264962390831788,0,0.264962390831788
E6_P4_M8_L001,-2.08163144981682,0,2.08163144981682
E7_P1_M8_L001,-2.22093001237983,0,2.22093001237983
E7_P3_M8_L001,-0.901571051027754,0,0.901571051027754
E7_P4_M8_L001,-3.27700844993028,0,3.27700844993028
E8_P1_M8_L001,-1.77755422785788,0,1.77755422785788
E8_P3_M8_L001,-0.276849990245731,0,0.276849990245731
E8_P4_M8_L001,-1.77755422785788,0,1.77755422785788
E9_P1_M8_L001,-0.264962390831788,0,0.264962390831788
E9_P2_M8_L001,0.16690751024861,0.16690751024861,0
E9_P4_M8_L001,-0.05446037433668,0,0.05446037433668
F10_P3_M8_L001,-0.248768463662937,0,0.248768463662937
F10_P4_M8_L001,1.94467413330533,1.94467413330533,0
F11_P1_M8_L001,0.16690751024861,0.16690751024861,0
F11_P3_M8_L001,-1.53530690291871,0,1.53530690291871
F11_P4_M8_L001,-2.95285300110094,0,2.95285300110094
F12_P2_M8_L001,1.94467413330533,1.94467413330533,0
F12_P4_M8_L001,-1.77755422785788,0,1.77755422785788
F1_P1_M8_L001,-0.53328316146863,0,0.53328316146863
F1_P2_M8_L001,-2.66176322918401,0,2.66176322918401
F1_P4_M8_L001,0,0,0
F2_P2_M8_L001,-0.233173866519656,0,0.233173866519656
F2_P3_M8_L001,-0.190209135521303,0,0.190209135521303
F3_P2_M8_L001,-2.12931522817978,0,2.12931522817978
F3_P3_M8_L001,-1.0223336637619,0,1.0223336637619
F3_P4_M8_L001,-1.53540931116073,0,1.53540931116073
F4_P3_M8_L001,-3.79035851494096,0,3.79035851494096
F4_P4_M8_L001,-3.10340537730598,0,3.10340537730598
F5_P2_M8_L001,-0.00583512661404324,0,0.00583512661404324
F5_P4_M8_L001,-1.91283886740186,0,1.91283886740186
F6_P1_M8_L001,0.436923488101975,0.436923488101975,0
F6_P3_M8_L001,-1.77755422785788,0,1.77755422785788
F6_P4_M8_L001,1.15394898744509,1.15394898744509,0
F7_P1_M8_L001,-0.0411401931756706,0,0.0411401931756706
F7_P2_M8_L001,-0.572355862721484,0,0.572355862721484
F7_P3_M8_L001,-0.0747006098208085,0,0.0747006098208085
F8_P1_M8_L001,-3.69916554612146,0,3.69916554612146
F8_P2_M8_L001,1.7973364704427,1.7973364704427,0
F8_P3_M8_L001,-1.95521183610942,0,1.95521183610942
F8_P4_M8_L001,-3.64374858672006,0,3.64374858672006
F9_P1_M8_L001,-3.2638227350994,0,3.2638227350994
F9_P2_M8_L001,1.69245009941769,1.69245009941769,0
F9_P3_M8_L001,-1.77755422785788,0,1.77755422785788
F9_P4_M8_L001,-0.248768463662937,0,0.248768463662937
G10_P1_M8_L001,-1.79864029580646,0,1.79864029580646
G10_P2_M8_L001,-1.81217362162408,0,1.81217362162408
G10_P4_M8_L001,-0.248768463662937,0,0.248768463662937
G11_P1_M8_L001,-2.55936090711576,0,2.55936090711576
G11_P2_M8_L001,-3.00235877961841,0,3.00235877961841
G12_P1_M8_L001,-0.901571051027754,0,0.901571051027754
G12_P2_M8_L001,-2.25591926119986,0,2.25591926119986
G12_P3_M8_L001,-0.0177236342464458,0,0.0177236342464458
G12_P4_M8_L001,-1.39268047307076,0,1.39268047307076
G1_P2_M8_L001,-2.71400796279718,0,2.71400796279718
G1_P4_M8_L001,-1.90490880442932,0,1.90490880442932
G2_P4_M8_L001,-2.94789668872214,0,2.94789668872214
G3_P1_M8_L001,-1.24538113581175,0,1.24538113581175
G3_P2_M8_L001,-3.0712637245685,0,3.0712637245685
G3_P4_M8_L001,-2.1888239615298,0,2.1888239615298
G4_P2_M8_L001,-1.55819852911706,0,1.55819852911706
G5_P1_M8_L001,-1.38521162380905,0,1.38521162380905
G5_P2_M8_L001,-0.248768463662937,0,0.248768463662937
G5_P3_M8_L001,1.94467413330533,1.94467413330533,0
G6_P1_M8_L001,-2.97899552400498,0,2.97899552400498
G6_P3_M8_L001,-1.30471967750937,0,1.30471967750937
G7_P1_M8_L001,-3.81378955596354,0,3.81378955596354
G7_P2_M8_L001,-3.74700252185421,0,3.74700252185421
G7_P3_M8_L001,-1.77755422785788,0,1.77755422785788
G7_P4_M8_L001,-1.20870161687281,0,1.20870161687281
G8_P1_M8_L001,-0.0411401931756706,0,0.0411401931756706
G8_P2_M8_L001,-1.33949305458444,0,1.33949305458444
G8_P4_M8_L001,-1.31025666172172,0,1.31025666172172
G9_P1_M8_L001,-0.795659884837258,0,0.795659884837258
G9_P2_M8_L001,0.363358778115925,0.363358778115925,0
G9_P3_M8_L001,-0.870210708225731,0,0.870210708225731
G9_P4_M8_L001,1.65051817232909,1.65051817232909,0
H10_P2_M8_L001,-3.04550138570662,0,3.04550138570662
H10_P3_M8_L001,-1.01301934360415,0,1.01301934360415
H10_P4_M8_L001,-0.248768463662937,0,0.248768463662937
H11_P1_M8_L001,-0.954165212489731,0,0.954165212489731
H11_P2_M8_L001,-1.56189840944372,0,1.56189840944372
H11_P3_M8_L001,-1.24443796409465,0,1.24443796409465
H11_P4_M8_L001,-1.37797590479553,0,1.37797590479553
H12_P1_M8_L001,-2.96964677957606,0,2.96964677957606
H12_P2_M8_L001,-0.805323358804634,0,0.805323358804634
H12_P3_M8_L001,-1.95272129944836,0,1.95272129944836
H12_P4_M8_L001,2.03467623715742,2.03467623715742,0
H1_P1_M8_L001,-0.190209135521303,0,0.190209135521303
H1_P2_M8_L001,-0.375045059906567,0,0.375045059906567
H1_P3_M8_L001,-2.37289134748316,0,2.37289134748316
H1_P4_M8_L001,-0.0409304767071638,0,0.0409304767071638
